ID TimeDifference RTT
2, 0.02150000000000052, 0.04

3, 0.0699999999999994, 0.038

4, 0.019000000000001904, 0.04

5, 0.019999999999999574, 0.039

6, 0.01950000000000074, 0.04

7, 0.019999999999999574, 0.038

8, 0.019000000000000128, 0.039

9, 0.01950000000000074, 0.04

10, 0.07000000000000028, 0.038

11, 0.01899999999999835, 0.039

12, 0.01950000000000074, 0.038

13, 0.01899999999999835, 0.036

14, 0.018000000000000682, 0.039

15, 0.01950000000000074, 0.039

16, 0.01950000000000074, 0.038

17, 0.01899999999999835, 0.037

18, 0.06850000000000023, 0.039

19, 0.01950000000000074, 0.038

20, 0.01899999999999835, 0.039

21, 0.01950000000000074, 0.039

22, 0.01950000000000074, 0.037

23, 0.01850000000000307, 0.039

24, 0.01950000000000074, 0.039

25, 0.01950000000000074, 0.04

26, 0.07000000000000028, 0.038

27, 0.01899999999999835, 0.039

28, 0.01950000000000074, 0.04

29, 0.020000000000003126, 0.039

30, 0.01950000000000074, 0.04

31, 0.020000000000003126, 0.04

32, 0.020000000000003126, 0.038

33, 0.01899999999999835, 0.038

34, 0.01899999999999835, 0.038

35, 0.06899999999999551, 0.039

36, 0.01950000000000074, 0.039

37, 0.01950000000000074, 0.039

38, 0.01950000000000074, 0.037

39, 0.01850000000000307, 0.04

40, 0.020000000000003126, 0.039

41, 0.01950000000000074, 0.037
